seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
620,1788913283795246620,1788913284227090217,431.843597,-914.27,128,0
621,1788913283796246688,1788913284228878187,432.631499,787.97,128,0
622,1788913283797246656,1788913284230081705,432.835049,203.518,128,0
623,1788913283798246683,1788913284231902355,433.655672,820.65,128,0
624,1788913283799246691,1788913284233713498,434.466807,811.143,128,0
628,1788913283803246612,1788913284234916935,431.670323,203.437,128,0
629,1788913283804246649,1788913284236717178,432.470529,800.243,128,0
630,1788913283805246637,1788913284238514475,433.267838,797.297,128,0
631,1788913283806246655,1788913284239733642,433.486987,219.167,128,0
634,1788913283809246668,1788913284240912383,431.665715,178.741,128,0
635,1788913283810246666,1788913284242755426,432.50876,843.043,128,0
636,1788913283811246684,1788913284244558683,433.311999,803.257,128,0
637,1788913283812246641,1788913284245755188,433.508547,196.505,128,0
638,1788913283813246699,1788913284247574627,434.327928,819.439,128,0
642,1788913283817246700,1788913284249371302,432.124602,796.675,128,0
643,1788913283818246617,1788913284251215937,432.96932,844.635,128,0
644,1788913283819246695,1788913284252391052,433.144357,175.115,128,0
645,1788913283820246663,1788913284254202866,433.956203,811.814,128,0
649,1788913283824246694,1788913284256566861,432.320167,1363.995,128,0
650,1788913283825246611,1788913284257782862,432.536251,216.001,128,0
651,1788913283826246619,1788913284259570742,433.324123,787.88,128,0
652,1788913283827246627,1788913284261383357,434.13673,812.615,128,0
655,1788913283830246710,1788913284262558893,432.312183,175.536,128,0
656,1788913283831246658,1788913284263820730,432.574072,261.837,128,0
657,1788913283832246685,1788913284265652821,433.406136,832.091,128,0
658,1788913283833246673,1788913284267411566,434.164893,758.745,128,0
659,1788913283834246681,1788913284268638448,434.391767,226.882,128,0
662,1788913283837246674,1788913284269280116,432.033442,-358.332,128,0
663,1788913283838246742,1788913284271113741,432.866999,833.625,128,0
664,1788913283839246619,1788913284272902221,433.655602,788.48,128,0
665,1788913283840246707,1788913284274113423,433.866716,211.202,128,0
669,1788913283844246618,1788913284275924345,431.677727,810.922,128,0
670,1788913283845246646,1788913284277699591,432.452945,775.246,128,0
671,1788913283846246643,1788913284279496838,433.250195,797.247,128,0
672,1788913283847246691,1788913284280730272,433.483581,233.434,128,0
673,1788913283848246739,1788913284282516408,434.269669,786.136,128,0
676,1788913283851246672,1788913284282642353,431.395681,-874.055,128,0
677,1788913283852246619,1788913284284381341,432.134722,738.988,128,0
678,1788913283853246647,1788913284285616959,432.370312,235.618,128,0
679,1788913283854258868,1788913284287399037,433.140169,782.078,128,0
680,1788913283855246663,1788913284289204619,433.957956,805.582,128,0
684,1788913283859246684,1788913284290429868,431.183184,225.249,128,0
685,1788913283860246591,1788913284292294721,432.04813,864.853,128,0
686,1788913283861246629,1788913284294036965,432.790336,742.244,128,0
687,1788913283862246617,1788913284295273845,433.027228,236.88,128,0
690,1788913283865246650,1788913284296472303,431.225653,198.458,128,0
691,1788913283866246668,1788913284298272045,432.025377,799.742,128,0
692,1788913283867246695,1788913284300057760,432.811065,785.715,128,0
693,1788913283868246623,1788913284301290653,433.04403,232.893,128,0
694,1788913283869246641,1788913284303102787,433.856146,812.134,128,0
697,1788913283872246634,1788913284303726021,431.479387,-376.766,128,0
698,1788913283873246672,1788913284305498331,432.251659,772.31,128,0
699,1788913283874246689,1788913284307299015,433.052326,800.684,128,0
700,1788913283875246607,1788913284308543218,433.296611,244.203,128,0
704,1788913283879246668,1788913284310917382,431.670714,1374.164,128,0
705,1788913283880246726,1788913284312715741,432.469015,798.359,128,0
706,1788913283881246663,1788913284313945238,432.698575,229.497,128,0
707,1788913283882246701,1788913284315734539,433.487838,789.301,128,0
711,1788913283886246612,1788913284317537417,431.290805,802.878,128,0
712,1788913283887246629,1788913284318756173,431.509544,218.756,128,0
713,1788913283888246657,1788913284320557608,432.310951,801.435,128,0
714,1788913283889246735,1788913284322357249,433.110514,799.641,128,0
715,1788913283890246693,1788913284323577428,433.330735,220.179,128,0
718,1788913283893246696,1788913284324801284,431.554588,223.856,128,0
719,1788913283894246643,1788913284326594863,432.34822,793.579,128,0
720,1788913283895246651,1788913284328392821,433.14617,797.958,128,0
721,1788913283896246679,1788913284329619643,433.372964,226.822,128,0
725,1788913283900246710,1788913284331411099,431.164389,791.456,128,0
726,1788913283901246657,1788913284333217363,431.970706,806.264,128,0
727,1788913283902246695,1788913284334990154,432.743459,772.791,128,0
728,1788913283903246723,1788913284336231893,432.98517,241.739,128,0
729,1788913283904246671,1788913284338091366,433.844695,859.473,128,0
732,1788913283907246684,1788913284338101986,430.855302,-989.38,128,0
733,1788913283908246662,1788913284339940710,431.694048,838.724,128,0
734,1788913283909246599,1788913284341080278,431.833679,139.568,128,0
735,1788913283910246647,1788913284342928360,432.681713,848.082,128,0
736,1788913283911246705,1788913284344697294,433.450589,768.934,128,0
740,1788913283915246665,1788913284345938262,430.691597,240.968,128,0
741,1788913283916246603,1788913284347781514,431.534911,843.252,128,0
742,1788913283917246661,1788913284349540680,432.294019,759.166,128,0
743,1788913283918246619,1788913284350782509,432.53589,241.829,128,0
744,1788913283919246727,1788913284352521066,433.274339,738.557,128,0
745,1788913283920246644,1788913284354349030,434.102386,827.964,128,0
750,1788913283925246673,1788913284355615185,430.368512,266.155,128,0
751,1788913283926246661,1788913284357380412,431.133751,765.227,128,0
752,1788913283927246678,1788913284358608205,431.361527,227.793,128,0
753,1788913283928246616,1788913284360378832,432.132216,770.627,128,0
754,1788913283929246734,1788913284362199583,432.952849,820.751,128,0
758,1788913283933246704,1788913284363460237,430.213533,260.654,128,0
759,1788913283934246702,1788913284364633168,430.386466,172.931,128,0
760,1788913283935246620,1788913284366468396,431.221776,835.228,128,0
761,1788913283936246667,1788913284368219987,431.97332,751.591,128,0
764,1788913283939246661,1788913284370046108,430.799447,826.121,128,0
765,1788913283940246698,1788913284371298788,431.05209,252.68,128,0
766,1788913283941246656,1788913284373051762,431.805106,752.974,128,0
767,1788913283942246694,1788913284374861151,432.614457,809.389,128,0
768,1788913283943246672,1788913284376054079,432.807407,192.928,128,0
771,1788913283946246685,1788913284376722478,430.475793,-331.601,128,0
772,1788913283947246662,1788913284378520486,431.273824,798.008,128,0
773,1788913283948246700,1788913284380295821,432.049121,775.335,128,0
774,1788913283949246648,1788913284381536579,432.289931,240.758,128,0
778,1788913283953246679,1788913284383888091,430.641412,1351.512,128,0
779,1788913283954246676,1788913284385708822,431.462146,820.731,128,0
780,1788913283955246654,1788913284386980176,431.733522,271.354,128,0
781,1788913283956246682,1788913284388727800,432.481118,747.624,128,0
785,1788913283960246723,1788913284390536097,430.289374,808.297,128,0
786,1788913283961246700,1788913284392294331,431.047631,758.234,128,0
787,1788913283962246688,1788913284393550407,431.303719,256.076,128,0
788,1788913283963246686,1788913284395299614,432.052928,749.207,128,0
789,1788913283964246674,1788913284397151313,432.904639,851.699,128,0
793,1788913283968246674,1788913284398372804,430.12613,221.491,128,0
794,1788913283969246692,1788913284400165763,430.919071,792.959,128,0
795,1788913283970246690,1788913284401959393,431.712703,793.63,128,0
796,1788913283971246677,1788913284403194239,431.947562,234.846,128,0
799,1788913283974246631,1788913284404408036,430.161405,213.797,128,0
800,1788913283975246648,1788913284406205573,430.958925,797.537,128,0
801,1788913283976246636,1788913284407999304,431.752668,793.731,128,0
802,1788913283977246684,1788913284409226325,431.979641,227.021,128,0
803,1788913283978246722,1788913284411024183,432.777461,797.858,128,0
806,1788913283981246695,1788913284411660822,430.414127,-363.361,128,0
807,1788913283982246632,1788913284413463960,431.217328,803.138,128,0
808,1788913283983249004,1788913284414683347,431.434343,219.387,128,0
