seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
5133,1788913271834031484,1788913271834308638,0.277154,-367.087,128,0
5134,1788913271835031979,1788913271835540371,0.508392,231.733,128,0
5135,1788913271836031602,1788913271836177683,0.146081,-362.688,128,0
5136,1788913271837031545,1788913271837397033,0.365488,219.35,128,0
5137,1788913271838032140,1788913271838618457,0.586317,221.424,128,0
5138,1788913271839031613,1788913271839270115,0.238502,-348.342,128,0
5139,1788913271840031567,1788913271840491489,0.459922,221.374,128,0
5140,1788913271841036559,1788913271841706942,0.670383,215.453,128,0
5141,1788913271842031604,1788913271842359181,0.327577,-347.761,128,0
5142,1788913271843031558,1788913271843573883,0.542325,214.702,128,0
5143,1788913271844031551,1788913271844238855,0.207304,-335.028,128,0
5144,1788913271845031525,1788913271845460741,0.429216,221.886,128,0
5145,1788913271846031619,1788913271846676164,0.644545,215.423,128,0
5146,1788913271847031532,1788913271847326650,0.295118,-349.514,128,0
5147,1788913271848031697,1788913271848528618,0.496921,201.968,128,0
5148,1788913271849031510,1788913271849178132,0.146622,-350.486,128,0
5149,1788913271850031504,1788913271850394346,0.362842,216.214,128,0
5150,1788913271851031477,1788913271851626150,0.594673,231.804,128,0
5151,1788913271852031501,1788913271852263261,0.23176,-362.889,128,0
5152,1788913271853031585,1788913271853491377,0.459792,228.116,128,0
5153,1788913271854031609,1788913271854699677,0.668068,208.3,128,0
5154,1788913271855031562,1788913271855355172,0.32361,-344.505,128,0
5155,1788913271856031496,1788913271856563061,0.531565,207.889,128,0
5156,1788913271857031510,1788913271857221753,0.190243,-341.308,128,0
5157,1788913271858031503,1788913271858427978,0.396475,206.225,128,0
5158,1788913271859031547,1788913271859656456,0.624909,228.478,128,0
5159,1788913271860031581,1788913271860292975,0.261394,-363.481,128,0
5160,1788913271861031535,1788913271861523456,0.491921,230.481,128,0
5161,1788913271862031508,1788913271862160167,0.128659,-363.289,128,0
5162,1788913271863031612,1788913271863391479,0.359867,231.312,128,0
5163,1788913271864031606,1788913271864622541,0.590935,231.062,128,0
5164,1788913271865031479,1788913271865254793,0.223314,-367.748,128,0
5165,1788913271866031564,1788913271866488430,0.456866,233.637,128,0
5166,1788913271867031497,1788913271867176947,0.14545,-311.483,128,0
5167,1788913271868031551,1788913271868347286,0.315735,170.339,128,0
5168,1788913271869031545,1788913271869570473,0.538928,223.187,128,0
5169,1788913271870031508,1788913271870251867,0.220359,-318.606,128,0
5170,1788913271871031492,1788913271871433076,0.401584,181.209,128,0
5171,1788913271872031656,1788913271872653809,0.622153,220.733,128,0
5172,1788913271873031499,1788913271873301810,0.270311,-351.999,128,0
5173,1788913271874031523,1788913271874518456,0.486933,216.646,128,0
5174,1788913271875031577,1788913271875176365,0.144788,-342.091,128,0
5175,1788913271876031530,1788913271876391698,0.360168,215.333,128,0
