seq,send_time_ns,scheduled_time_ns,drift_us
389,1788913448233230763,1788913448233230660,0.10
390,1788913448234230780,1788913448234230660,0.12
391,1788913448235230788,1788913448235230660,0.13
392,1788913448236230806,1788913448236230660,0.15
393,1788913448237230774,1788913448237230660,0.11
394,1788913448238230902,1788913448238230660,0.24
395,1788913448239230809,1788913448239230660,0.15
396,1788913448240230837,1788913448240230660,0.18
397,1788913448241230815,1788913448241230660,0.15
398,1788913448242230782,1788913448242230660,0.12
399,1788913448243230800,1788913448243230660,0.14
400,1788913448244230848,1788913448244230660,0.19
401,1788913448245230825,1788913448245230660,0.17
402,1788913448246230844,1788913448246230660,0.18
403,1788913448247230761,1788913448247230660,0.10
404,1788913448248230819,1788913448248230660,0.16
405,1788913448249230807,1788913448249230660,0.15
406,1788913448250230834,1788913448250230660,0.17
407,1788913448251230812,1788913448251230660,0.15
408,1788913448252230810,1788913448252230660,0.15
409,1788913448253230867,1788913448253230660,0.21
410,1788913448254230815,1788913448254230660,0.15
411,1788913448255230953,1788913448255230660,0.29
412,1788913448256230801,1788913448256230660,0.14
413,1788913448257230748,1788913448257230660,0.09
414,1788913448258230836,1788913448258230660,0.18
415,1788913448259233058,1788913448259230660,2.40
416,1788913448260230832,1788913448260230660,0.17
417,1788913448261230849,1788913448261230660,0.19
418,1788913448262230847,1788913448262230660,0.19
419,1788913448263230825,1788913448263230660,0.17
420,1788913448264230792,1788913448264230660,0.13
421,1788913448265230780,1788913448265230660,0.12
422,1788913448266230818,1788913448266230660,0.16
423,1788913448267230796,1788913448267230660,0.14
424,1788913448268230763,1788913448268230660,0.10
425,1788913448269230871,1788913448269230660,0.21
426,1788913448270230809,1788913448270230660,0.15
427,1788913448271230857,1788913448271230660,0.20
428,1788913448272230814,1788913448272230660,0.15
429,1788913448273230772,1788913448273230660,0.11
430,1788913448274230780,1788913448274230660,0.12
431,1788913448275230757,1788913448275230660,0.10
432,1788913448276230815,1788913448276230660,0.15
433,1788913448277230773,1788913448277230660,0.11
434,1788913448278230831,1788913448278230660,0.17
435,1788913448279230799,1788913448279230660,0.14
436,1788913448280230866,1788913448280230660,0.21
437,1788913448281230864,1788913448281230660,0.20
438,1788913448282230782,1788913448282230660,0.12
439,1788913448283230739,1788913448283230660,0.08
440,1788913448284230817,1788913448284230660,0.16
441,1788913448285230845,1788913448285230660,0.18
442,1788913448286230802,1788913448286230660,0.14
443,1788913448287230850,1788913448287230660,0.19
444,1788913448288230848,1788913448288230660,0.19
445,1788913448289230826,1788913448289230660,0.17
446,1788913448290230813,1788913448290230660,0.15
447,1788913448291230761,1788913448291230660,0.10
448,1788913448292230739,1788913448292230660,0.08
449,1788913448293230807,1788913448293230660,0.15
450,1788913448294230915,1788913448294230660,0.26
451,1788913448295230832,1788913448295230660,0.17
452,1788913448296230880,1788913448296230660,0.22
453,1788913448297230778,1788913448297230660,0.12
454,1788913448298230786,1788913448298230660,0.13
455,1788913448299230743,1788913448299230660,0.08
456,1788913448300230811,1788913448300230660,0.15
457,1788913448301230869,1788913448301230660,0.21
458,1788913448302230746,1788913448302230660,0.09
459,1788913448303230734,1788913448303230660,0.07
460,1788913448304230932,1788913448304230660,0.27
461,1788913448305230800,1788913448305230660,0.14
462,1788913448306230867,1788913448306230660,0.21
463,1788913448307230765,1788913448307230660,0.10
464,1788913448308230853,1788913448308230660,0.19
465,1788913448309230800,1788913448309230660,0.14
466,1788913448310230828,1788913448310230660,0.17
467,1788913448311230986,1788913448311230660,0.33
468,1788913448312230834,1788913448312230660,0.17
469,1788913448313230831,1788913448313230660,0.17
470,1788913448314230859,1788913448314230660,0.20
471,1788913448315230937,1788913448315230660,0.28
472,1788913448316230814,1788913448316230660,0.15
473,1788913448317230862,1788913448317230660,0.20
474,1788913448318230830,1788913448318230660,0.17
475,1788913448319230868,1788913448319230660,0.21
476,1788913448320230836,1788913448320230660,0.18
477,1788913448321230793,1788913448321230660,0.13
478,1788913448322230831,1788913448322230660,0.17
479,1788913448323230799,1788913448323230660,0.14
480,1788913448324230836,1788913448324230660,0.18
481,1788913448325230754,1788913448325230660,0.09
482,1788913448326230792,1788913448326230660,0.13
483,1788913448327230800,1788913448327230660,0.14
484,1788913448328230757,1788913448328230660,0.10
485,1788913448329230775,1788913448329230660,0.12
486,1788913448330230773,1788913448330230660,0.11
487,1788913448331230841,1788913448331230660,0.18
488,1788913448332230858,1788913448332230660,0.20
489,1788913448333230846,1788913448333230660,0.19
490,1788913448334235372,1788913448334230660,4.71
491,1788913448335230872,1788913448335230660,0.21
492,1788913448336230809,1788913448336230660,0.15
493,1788913448337230787,1788913448337230660,0.13
494,1788913448338230865,1788913448338230660,0.20
495,1788913448339230752,1788913448339230660,0.09
496,1788913448340230790,1788913448340230660,0.13
497,1788913448341230998,1788913448341230660,0.34
498,1788913448342231106,1788913448342230660,0.45
499,1788913448343230874,1788913448343230660,0.21
500,1788913448344230761,1788913448344230660,0.10
501,1788913448345230879,1788913448345230660,0.22
502,1788913448346686979,1788913448346230660,456.32
503,1788913448347230814,1788913448347230660,0.15
504,1788913448348230842,1788913448348230660,0.18
505,1788913448349230910,1788913448349230660,0.25
506,1788913448350230857,1788913448350230660,0.20
507,1788913448351230865,1788913448351230660,0.20
508,1788913448352230883,1788913448352230660,0.22
509,1788913448353230841,1788913448353230660,0.18
510,1788913448354230788,1788913448354230660,0.13
511,1788913448355230816,1788913448355230660,0.16
512,1788913448356230874,1788913448356230660,0.21
513,1788913448357230812,1788913448357230660,0.15
514,1788913448358230779,1788913448358230660,0.12
515,1788913448359230817,1788913448359230660,0.16
516,1788913448360230855,1788913448360230660,0.20
517,1788913448361230773,1788913448361230660,0.11
518,1788913448362230810,1788913448362230660,0.15
519,1788913448363230848,1788913448363230660,0.19
520,1788913448364231206,1788913448364230660,0.55
521,1788913448365230813,1788913448365230660,0.15
522,1788913448366230872,1788913448366230660,0.21
523,1788913448367230829,1788913448367230660,0.17
524,1788913448368230747,1788913448368230660,0.09
525,1788913448369230764,1788913448369230660,0.10
526,1788913448370230832,1788913448370230660,0.17
527,1788913448371230800,1788913448371230660,0.14
528,1788913448372230848,1788913448372230660,0.19
529,1788913448373230786,1788913448373230660,0.13
530,1788913448374230803,1788913448374230660,0.14
531,1788913448375230841,1788913448375230660,0.18
532,1788913448376230799,1788913448376230660,0.14
533,1788913448377230806,1788913448377230660,0.15
534,1788913448378230854,1788913448378230660,0.19
535,1788913448379230772,1788913448379230660,0.11
536,1788913448380230800,1788913448380230660,0.14
537,1788913448381230777,1788913448381230660,0.12
538,1788913448382230815,1788913448382230660,0.15
539,1788913448383230893,1788913448383230660,0.23
540,1788913448384230871,1788913448384230660,0.21
541,1788913448385230838,1788913448385230660,0.18
542,1788913448386230816,1788913448386230660,0.16
543,1788913448387230814,1788913448387230660,0.15
544,1788913448388230831,1788913448388230660,0.17
545,1788913448389230829,1788913448389230660,0.17
546,1788913448390230887,1788913448390230660,0.23
547,1788913448391230865,1788913448391230660,0.20
548,1788913448392230772,1788913448392230660,0.11
549,1788913448393230820,1788913448393230660,0.16
550,1788913448394230808,1788913448394230660,0.15
551,1788913448395230856,1788913448395230660,0.20
552,1788913448396230763,1788913448396230660,0.10
553,1788913448397230861,1788913448397230660,0.20
554,1788913448398230799,1788913448398230660,0.14
555,1788913448399230847,1788913448399230660,0.19
556,1788913448400230804,1788913448400230660,0.14
557,1788913448401230762,1788913448401230660,0.10
558,1788913448402230800,1788913448402230660,0.14
559,1788913448403230778,1788913448403230660,0.12
560,1788913448404230765,1788913448404230660,0.10
561,1788913448405230903,1788913448405230660,0.24
562,1788913448406230801,1788913448406230660,0.14
563,1788913448407230748,1788913448407230660,0.09
564,1788913448408230816,1788913448408230660,0.16
565,1788913448409230774,1788913448409230660,0.11
566,1788913448410230852,1788913448410230660,0.19
567,1788913448411230769,1788913448411230660,0.11
568,1788913448412230837,1788913448412230660,0.18
569,1788913448413230845,1788913448413230660,0.18
570,1788913448414230823,1788913448414230660,0.16
571,1788913448415230810,1788913448415230660,0.15
572,1788913448416230758,1788913448416230660,0.10
573,1788913448417230816,1788913448417230660,0.16
574,1788913448418230753,1788913448418230660,0.09
