seq,send_time_ns,scheduled_time_ns,drift_us
467,1788913481241049579,1788913481241049421,0.16
468,1788913481242053034,1788913481242049421,3.61
469,1788913481243049576,1788913481243049421,0.15
470,1788913481244049624,1788913481244049421,0.20
471,1788913481245049632,1788913481245049421,0.21
472,1788913481246049601,1788913481246049421,0.18
473,1788913481247049569,1788913481247049421,0.15
474,1788913481248049577,1788913481248049421,0.16
475,1788913481249049596,1788913481249049421,0.17
476,1788913481250049604,1788913481250049421,0.18
477,1788913481251049583,1788913481251049421,0.16
478,1788913481252049611,1788913481252049421,0.19
479,1788913481253049609,1788913481253049421,0.19
480,1788913481254049638,1788913481254049421,0.22
481,1788913481255049606,1788913481255049421,0.18
482,1788913481256049524,1788913481256049421,0.10
483,1788913481257049593,1788913481257049421,0.17
484,1788913481258060361,1788913481258049421,10.94
485,1788913481259049580,1788913481259049421,0.16
486,1788913481260049578,1788913481260049421,0.16
487,1788913481261049556,1788913481261049421,0.14
488,1788913481262049565,1788913481262049421,0.14
489,1788913481263049523,1788913481263049421,0.10
490,1788913481264049541,1788913481264049421,0.12
491,1788913481265049610,1788913481265049421,0.19
492,1788913481266049609,1788913481266049421,0.19
493,1788913481267049567,1788913481267049421,0.15
494,1788913481268049585,1788913481268049421,0.16
495,1788913481269049623,1788913481269049421,0.20
496,1788913481270049572,1788913481270049421,0.15
497,1788913481271049550,1788913481271049421,0.13
498,1788913481272049599,1788913481272049421,0.18
499,1788913481273049507,1788913481273049421,0.09
500,1788913481274049585,1788913481274049421,0.16
501,1788913481275049514,1788913481275049421,0.09
502,1788913481276049672,1788913481276049421,0.25
503,1788913481277049601,1788913481277049421,0.18
504,1788913481278049549,1788913481278049421,0.13
505,1788913481279049577,1788913481279049421,0.16
506,1788913481280049626,1788913481280049421,0.20
507,1788913481281049654,1788913481281049421,0.23
508,1788913481282049532,1788913481282049421,0.11
509,1788913481283049581,1788913481283049421,0.16
510,1788913481284053937,1788913481284049421,4.52
511,1788913481285049588,1788913481285049421,0.17
512,1788913481286049556,1788913481286049421,0.14
513,1788913481287049514,1788913481287049421,0.09
514,1788913481288049553,1788913481288049421,0.13
515,1788913481289049611,1788913481289049421,0.19
516,1788913481290049610,1788913481290049421,0.19
517,1788913481291049578,1788913481291049421,0.16
518,1788913481292049627,1788913481292049421,0.21
519,1788913481293049505,1788913481293049421,0.08
520,1788913481294049603,1788913481294049421,0.18
521,1788913481295049592,1788913481295049421,0.17
522,1788913481296049600,1788913481296049421,0.18
523,1788913481297051742,1788913481297049421,2.32
524,1788913481298049577,1788913481298049421,0.16
525,1788913481299049565,1788913481299049421,0.14
526,1788913481300049503,1788913481300049421,0.08
527,1788913481301049612,1788913481301049421,0.19
528,1788913481302049671,1788913481302049421,0.25
529,1788913481303049619,1788913481303049421,0.20
530,1788913481304049557,1788913481304049421,0.14
531,1788913481305049565,1788913481305049421,0.14
532,1788913481306049614,1788913481306049421,0.19
533,1788913481307049662,1788913481307049421,0.24
534,1788913481308049641,1788913481308049421,0.22
535,1788913481309049699,1788913481309049421,0.28
536,1788913481310049618,1788913481310049421,0.20
537,1788913481311049626,1788913481311049421,0.20
538,1788913481312049604,1788913481312049421,0.18
539,1788913481313049593,1788913481313049421,0.17
540,1788913481314049531,1788913481314049421,0.11
541,1788913481315049640,1788913481315049421,0.22
542,1788913481316049638,1788913481316049421,0.22
543,1788913481317049576,1788913481317049421,0.15
544,1788913481318049595,1788913481318049421,0.17
545,1788913481319049573,1788913481319049421,0.15
546,1788913481320049662,1788913481320049421,0.24
547,1788913481321049580,1788913481321049421,0.16
548,1788913481322049628,1788913481322049421,0.21
549,1788913481323049547,1788913481323049421,0.13
550,1788913481324049605,1788913481324049421,0.18
551,1788913481325049553,1788913481325049421,0.13
552,1788913481326049612,1788913481326049421,0.19
553,1788913481327049600,1788913481327049421,0.18
554,1788913481328049549,1788913481328049421,0.13
555,1788913481329049657,1788913481329049421,0.24
556,1788913481330049535,1788913481330049421,0.11
557,1788913481331049584,1788913481331049421,0.16
558,1788913481332049552,1788913481332049421,0.13
559,1788913481333049591,1788913481333049421,0.17
560,1788913481334049619,1788913481334049421,0.20
561,1788913481335049587,1788913481335049421,0.17
562,1788913481336049636,1788913481336049421,0.21
563,1788913481337049614,1788913481337049421,0.19
564,1788913481338049602,1788913481338049421,0.18
565,1788913481339049611,1788913481339049421,0.19
566,1788913481340049599,1788913481340049421,0.18
567,1788913481341049688,1788913481341049421,0.27
568,1788913481342049556,1788913481342049421,0.14
569,1788913481343049594,1788913481343049421,0.17
570,1788913481344049623,1788913481344049421,0.20
571,1788913481345049591,1788913481345049421,0.17
572,1788913481346049660,1788913481346049421,0.24
573,1788913481347049598,1788913481347049421,0.18
574,1788913481348049556,1788913481348049421,0.14
575,1788913481349049615,1788913481349049421,0.19
576,1788913481350049533,1788913481350049421,0.11
577,1788913481351049651,1788913481351049421,0.23
578,1788913481352049620,1788913481352049421,0.20
579,1788913481353049628,1788913481353049421,0.21
580,1788913481354051881,1788913481354049421,2.46
581,1788913481355049645,1788913481355049421,0.22
582,1788913481356049593,1788913481356049421,0.17
583,1788913481357049572,1788913481357049421,0.15
584,1788913481358049540,1788913481358049421,0.12
585,1788913481359049569,1788913481359049421,0.15
586,1788913481360049657,1788913481360049421,0.24
587,1788913481361049646,1788913481361049421,0.23
588,1788913481362049674,1788913481362049421,0.25
589,1788913481363049582,1788913481363049421,0.16
590,1788913481364049701,1788913481364049421,0.28
591,1788913481365049529,1788913481365049421,0.11
592,1788913481366049577,1788913481366049421,0.16
593,1788913481367049566,1788913481367049421,0.14
594,1788913481368049604,1788913481368049421,0.18
595,1788913481369049613,1788913481369049421,0.19
596,1788913481370049521,1788913481370049421,0.10
597,1788913481371049609,1788913481371049421,0.19
598,1788913481372049588,1788913481372049421,0.17
599,1788913481373049576,1788913481373049421,0.15
600,1788913481374049635,1788913481374049421,0.21
601,1788913481375049753,1788913481375049421,0.33
602,1788913481376049561,1788913481376049421,0.14
603,1788913481377049609,1788913481377049421,0.19
604,1788913481378049638,1788913481378049421,0.22
605,1788913481379049646,1788913481379049421,0.23
606,1788913481380049635,1788913481380049421,0.21
607,1788913481381049703,1788913481381049421,0.28
608,1788913481382049611,1788913481382049421,0.19
609,1788913481383049660,1788913481383049421,0.24
610,1788913481384049618,1788913481384049421,0.20
611,1788913481385049687,1788913481385049421,0.27
612,1788913481386049605,1788913481386049421,0.18
613,1788913481387049613,1788913481387049421,0.19
614,1788913481388051465,1788913481388049421,2.04
615,1788913481389049630,1788913481389049421,0.21
616,1788913481390049589,1788913481390049421,0.17
617,1788913481391049677,1788913481391049421,0.26
618,1788913481392049606,1788913481392049421,0.18
619,1788913481393049604,1788913481393049421,0.18
620,1788913481394049542,1788913481394049421,0.12
621,1788913481395049580,1788913481395049421,0.16
622,1788913481396049589,1788913481396049421,0.17
623,1788913481397049628,1788913481397049421,0.21
624,1788913481398049556,1788913481398049421,0.14
625,1788913481399049514,1788913481399049421,0.09
