seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
672,1788913333261695149,1788913333723941851,462.246702,247.891,128,0
673,1788913333262695458,1788913333724596574,461.901116,-345.277,128,0
674,1788913333263695286,1788913333725217825,461.522539,-378.749,128,0
675,1788913333264695104,1788913333726450198,461.755094,232.373,128,0
677,1788913333266695231,1788913333727692078,460.996847,241.88,128,0
678,1788913333267695239,1788913333729472445,461.777206,780.367,128,0
680,1788913333269695306,1788913333730705769,461.010463,233.324,128,0
681,1788913333270695164,1788913333731337108,460.641944,-368.661,128,0
682,1788913333271695233,1788913333732569371,460.874138,232.263,128,0
684,1788913333273695199,1788913333734385564,460.690365,816.193,128,0
685,1788913333274695479,1788913333735048353,460.352874,-337.211,128,0
687,1788913333276695225,1788913333737393614,460.698389,1345.261,128,0
688,1788913333277695163,1788913333738033790,460.338627,-359.824,128,0
689,1788913333278695192,1788913333738669077,459.973885,-364.713,128,0
690,1788913333279695233,1788913333739894217,460.198984,225.14,128,0
691,1788913333280695121,1788913333740524404,459.829283,-369.813,128,0
692,1788913333281695139,1788913333741186782,459.491643,-337.622,128,0
693,1788913333282695167,1788913333741822029,459.126862,-364.753,128,0
694,1788913333283695216,1788913333742492752,458.797536,-329.277,128,0
696,1788913333285695133,1788913333744273719,458.578586,780.967,128,0
697,1788913333286695191,1788913333745054047,458.358856,-219.672,128,0
699,1788913333288695158,1788913333746123936,457.428778,69.889,128,0
700,1788913333289695137,1788913333747377528,457.682391,253.592,128,0
701,1788913333290695105,1788913333747991826,457.296721,-385.702,128,0
702,1788913333291695203,1788913333748655536,456.960333,-336.29,128,0
703,1788913333292695202,1788913333749856470,457.161268,200.934,128,0
706,1788913333295695137,1788913333752822111,457.126974,1965.641,128,0
707,1788913333296695125,1788913333753474119,456.778994,-347.992,128,0
711,1788913333300695209,1788913333756955424,456.260215,2481.305,128,0
712,1788913333301695228,1788913333757643970,455.948742,-311.454,128,0
713,1788913333302695226,1788913333758288715,455.593489,-355.255,128,0
714,1788913333303695164,1788913333758920987,455.225823,-367.728,128,0
715,1788913333304695173,1788913333760169189,455.474016,248.202,128,0
716,1788913333305695171,1788913333760792754,455.097583,-376.435,128,0
718,1788913333307695148,1788913333763745862,456.050714,1953.108,128,0
719,1788913333308695106,1788913333765532289,456.837183,786.427,128,0
721,1788913333310695133,1788913333767346198,456.651065,813.909,128,0
722,1788913333311695242,1788913333767994389,456.299147,-351.809,128,0
724,1788913333313695249,1788913333769734651,456.039402,740.262,128,0
725,1788913333314695187,1788913333770386860,455.691673,-347.791,128,0
726,1788913333315695115,1788913333771078953,455.383838,-307.907,128,0
727,1788913333316695204,1788913333771729248,455.034044,-349.705,128,0
728,1788913333317695202,1788913333772368733,454.673531,-360.515,128,0
729,1788913333318695241,1788913333773586438,454.891197,217.705,128,0
730,1788913333319695189,1788913333774228497,454.533308,-357.941,128,0
731,1788913333320695147,1788913333775455049,454.759902,226.552,128,0
733,1788913333322695144,1788913333777252267,454.557123,797.218,128,0
734,1788913333323695203,1788913333777861365,454.166162,-390.902,128,0
736,1788913333325695230,1788913333779698808,454.003578,837.443,128,0
737,1788913333326695248,1788913333780345627,453.650379,-353.181,128,0
740,1788913333329695173,1788913333783289397,453.594224,1943.77,128,0
741,1788913333330695142,1788913333784521790,453.826648,232.393,128,0
743,1788913333332695208,1788913333786317515,453.622307,795.725,128,0
746,1788913333335695124,1788913333789813817,454.118693,2496.302,128,0
749,1788913333338695209,1788913333792746677,454.051468,1932.86,128,0
752,1788913333341695124,1788913333796318581,454.623457,2571.904,128,0
755,1788913333344695169,1788913333799279162,454.583993,1960.581,128,0
758,1788913333347695205,1788913333802810831,455.115626,2531.669,128,0
761,1788913333350695170,1788913333805742549,455.047379,1931.718,128,0
762,1788913333351695198,1788913333806396921,454.701723,-345.628,128,0
764,1788913333353695175,1788913333808195071,454.499896,798.15,128,0
765,1788913333354695153,1788913333808840257,454.145104,-354.814,128,0
768,1788913333357695159,1788913333811214202,453.519043,1373.945,128,0
769,1788913333358695287,1788913333811832988,453.137701,-381.214,128,0
772,1788913333361695163,1788913333815414991,453.719828,2582.003,128,0
774,1788913333363695159,1788913333817203292,453.508133,788.301,128,0
775,1788913333364695188,1788913333818417872,453.722684,214.58,128,0
777,1788913333366695275,1788913333820746112,454.050837,1328.24,128,0
780,1788913333369695180,1788913333824311163,454.615983,2565.051,128,0
781,1788913333370695178,1788913333824957621,454.262443,-353.542,128,0
783,1788913333372695195,1788913333826174565,453.47937,216.944,128,0
784,1788913333373695133,1788913333827399663,453.70453,225.098,128,0
786,1788913333375695170,1788913333829200989,453.505819,801.326,128,0
787,1788913333376695329,1788913333830431608,453.736279,230.619,128,0
788,1788913333377695127,1788913333831622363,453.927236,190.755,128,0
789,1788913333378695126,1788913333832864905,454.169779,242.542,128,0
792,1788913333381695151,1788913333835257495,453.562344,1392.59,128,0
796,1788913333385695125,1788913333839368316,453.673191,3110.821,128,0
799,1788913333388695250,1788913333842316024,453.620774,1947.708,128,0
800,1788913333389695128,1788913333842941672,453.246544,-374.352,128,0
802,1788913333391695105,1788913333845329724,453.634619,1388.052,128,0
804,1788913333393695152,1788913333848298642,454.60349,1968.918,128,0
805,1788913333394695210,1788913333848912118,454.216908,-386.524,128,0
808,1788913333397695126,1788913333851307944,453.612818,1395.826,128,0
809,1788913333398695234,1788913333851932050,453.236816,-375.894,128,0
811,1788913333400695171,1788913333853166817,452.471646,234.767,128,0
812,1788913333401695159,1788913333853800531,452.105372,-366.286,128,0
814,1788913333403695286,1788913333855034116,451.33883,233.585,128,0
815,1788913333404695222,1788913333856251781,451.556559,217.665,128,0
816,1788913333405695171,1788913333856898830,451.203659,-352.951,128,0
817,1788913333406695410,1788913333857018935,450.323525,-879.895,128,0
818,1788913333407695238,1788913333858746352,451.051114,727.417,128,0
819,1788913333408695146,1788913333859398922,450.703776,-347.43,128,0
820,1788913333409695295,1788913333860635742,450.940447,236.82,128,0
821,1788913333410695303,1788913333861265870,450.570567,-369.872,128,0
824,1788913333413695198,1788913333863644374,449.949176,1378.504,128,0
825,1788913333414695197,1788913333864284379,449.589182,-359.995,128,0
827,1788913333416695194,1788913333866085335,449.390141,800.956,128,0
828,1788913333417695162,1788913333866706655,449.011493,-378.68,128,0
830,1788913333419695269,1788913333868528870,448.833601,822.215,128,0
831,1788913333420696349,1788913333869740524,449.044175,211.654,128,0
832,1788913333421695155,1788913333870975291,449.280136,234.767,128,0
833,1788913333422695194,1788913333871625776,448.930582,-349.515,128,0
834,1788913333423695122,1788913333872265952,448.57083,-359.824,128,0
836,1788913333425695239,1788913333874639397,448.944158,1373.445,128,0
837,1788913333426695268,1788913333875324868,448.6296,-314.529,128,0
838,1788913333427695176,1788913333876516264,448.821088,191.396,128,0
839,1788913333428695224,1788913333877144778,448.449554,-371.486,128,0
840,1788913333429695153,1788913333877795464,448.100311,-349.314,128,0
842,1788913333431695190,1788913333879584076,447.888886,788.612,128,0
843,1788913333432695188,1788913333880252866,447.557678,-331.21,128,0
844,1788913333433695217,1788913333880883885,447.188668,-368.981,128,0
845,1788913333434695235,1788913333881528839,446.833604,-355.046,128,0
846,1788913333435695153,1788913333882139480,446.444327,-389.359,128,0
847,1788913333436695252,1788913333883400937,446.705685,261.457,128,0
848,1788913333437695300,1788913333884036925,446.341625,-364.012,128,0
849,1788913333438695199,1788913333884678314,445.983115,-358.611,128,0
850,1788913333439695177,1788913333885903102,446.207925,224.788,128,0
852,1788913333441695184,1788913333887708760,446.013576,805.658,128,0
855,1788913333444695131,1788913333890603713,445.908582,1894.953,128,0
856,1788913333445695278,1788913333891289765,445.594487,-313.948,128,0
858,1788913333447695275,1788913333892573213,444.877938,283.448,128,0
859,1788913333448695123,1788913333893160279,444.465156,-412.934,128,0
861,1788913333450695160,1788913333894968428,444.273268,808.149,128,0
862,1788913333451695261,1788913333895604246,443.908985,-364.182,128,0
864,1788913333453695207,1788913333897988120,444.292913,1383.874,128,0
865,1788913333454695235,1788913333898623197,443.927962,-364.923,128,0
866,1788913333455695202,1788913333899285624,443.590422,-337.573,128,0
867,1788913333456695351,1788913333899911344,443.215993,-374.28,128,0
868,1788913333457695148,1788913333900564514,442.869366,-346.83,128,0
869,1788913333458695197,1788913333901197657,442.50246,-366.857,128,0
872,1788913333461695242,1788913333903598282,441.90304,1400.625,128,0
873,1788913333462695423,1788913333904219242,441.523819,-379.04,128,0
875,1788913333464695109,1788913333906611663,441.916554,1392.421,128,0
876,1788913333465695348,1788913333907237953,441.542605,-373.71,128,0
877,1788913333466695146,1788913333908468261,441.773115,230.308,128,0
878,1788913333467695214,1788913333909637797,441.942583,169.536,128,0
880,1788913333469695141,1788913333911485829,441.790688,848.032,128,0
881,1788913333470695159,1788913333912132528,441.437369,-353.301,128,0
884,1788913333473695245,1788913333914485194,440.789949,1352.666,128,0
885,1788913333474695344,1788913333915153001,440.457657,-332.193,128,0
889,1788913333478695472,1788913333918716219,440.020747,2563.218,128,0
891,1788913333480695268,1788913333921058265,440.362997,1342.046,128,0
892,1788913333481695166,1788913333921705374,440.010208,-352.891,128,0
893,1788913333482695195,1788913333922931144,440.235949,225.77,128,0
894,1788913333483695243,1788913333924146956,440.451713,215.812,128,0
897,1788913333486695218,1788913333927102849,440.407631,1955.893,128,0
901,1788913333490695182,1788913333930649034,439.953852,2546.185,128,0
904,1788913333493695167,1788913333932999226,439.304059,1350.192,128,0
